student_id,name,subject,score,date,attendance
19450,Nabil Farouk,English,37,2023-11-06,Absent
19451,Ali Galal,Physics,45,2023-10-27,Absent
19452,Mohamed Fouad,Math,41,2024-01-23,Present
19453,Ali Zaki,Physics,87,2024-01-11,Absent
19454,Sami Zaki,Chemistry,6,2024-01-28,Absent
19455,Nabil Zaki,Math,72,2025-09-14,Absent
19456,Ali Fouad,English,17,2025-01-11,Absent
19457,Mohamed Yassin,Math,24,2024-03-08,Present
19458,Hassan Tarek,Math,19,2025-03-20,Present
19459,Fares Zaki,English,77,2024-04-26,Absent
19460,Nabil Gamal,English,32,2024-01-15,Absent
19461,Nabil Lotfy,Physics,70,2025-08-01,Absent
19462,Mostafa Samir,Physics,65,2024-07-11,Absent
19463,Mohamed Salah,Physics,15,2025-05-24,Present
19464,Mahmoud Nasser,Math,67,2024-04-17,Present
19465,Mostafa Salah,Physics,75,2025-04-12,Absent
19466,Ibrahim Gamal,Chemistry,27,2024-10-07,Absent
19467,Mohamed Farouk,Physics,46,2024-12-19,Present
19468,Mohamed Lotfy,Chemistry,21,2023-10-15,Present
19469,Ahmed Fouad,English,73,2025-09-03,Absent
19470,Ahmed Yassin,English,80,2024-10-25,Absent
19471,Mohamed Samir,Chemistry,46,2024-06-10,Absent
19472,Ibrahim Hamed,English,71,2024-06-09,Present
19473,Khaled Gamal,English,100,2025-03-17,Absent
19474,Khaled Gamal,English,54,2025-01-31,Absent
19475,Mohamed Zaki,Physics,94,2024-10-03,Absent
19476,Youssef Samir,Physics,97,2023-10-22,Absent
19477,Ali Adel,Physics,25,2025-07-18,Present
19478,Tarek Salah,Chemistry,19,2025-05-20,Present
19479,Youssef Farouk,Chemistry,57,2024-01-12,Present
19480,Mahmoud Yassin,English,22,2023-11-16,Absent
19481,Nabil Galal,Math,77,2025-01-09,Absent
19482,Ibrahim Adel,Physics,22,2024-08-26,Absent
19483,Mahmoud Saeed,English,90,2023-12-27,Absent
19484,Fares Lotfy,Chemistry,25,2025-07-27,Present
19485,Mohamed Tarek,Chemistry,80,2025-08-13,Present
19486,Youssef Fouad,Math,31,2024-05-04,Absent
19487,Fares Fouad,Math,36,2024-07-20,Present
19488,Tarek Gamal,Physics,76,2023-11-26,Absent
19489,Hassan Zaki,English,52,2025-01-05,Absent
19490,Ibrahim Farouk,Chemistry,92,2024-04-06,Present
19491,Ahmed Tarek,Physics,27,2024-04-04,Absent
19492,Sami Hamed,Math,3,2024-07-18,Present
19493,Ahmed Salah,Chemistry,15,2024-01-20,Absent
19494,Karim Tarek,English,88,2025-06-02,Absent
19495,Ibrahim Gamal,Math,49,2025-08-28,Absent
19496,Fares Galal,Chemistry,5,2025-09-27,Present
19497,Tarek Tarek,English,82,2024-03-12,Absent
19498,Mahmoud Yassin,Math,49,2024-02-19,Absent
19499,Mostafa Gamal,Chemistry,87,2025-03-29,Present
19500,Tarek Galal,English,5,2025-07-21,Absent
19501,Hassan Samir,Math,24,2024-08-26,Absent
19502,Mahmoud Yassin,Math,83,2023-11-14,Absent
19503,Tarek Gamal,Math,91,2024-01-02,Present
19504,Karim Samir,Physics,56,2025-09-24,Present
19505,Youssef Yassin,English,53,2024-08-23,Present
19506,Khaled Yassin,Physics,62,2025-06-19,Present
19507,Omar Tarek,Physics,22,2024-01-13,Present
19508,Hassan Hamed,Math,72,2024-03-12,Present
19509,Hassan Samir,Chemistry,69,2024-06-29,Present
19510,Ibrahim Morsi,Math,9,2024-10-12,Absent
19511,Fares Nasser,English,14,2025-03-28,Present
19512,Youssef Lotfy,Physics,42,2024-04-22,Present
19513,Nabil Hamed,Chemistry,33,2024-11-21,Absent
19514,Hassan Galal,English,79,2024-06-29,Absent
19515,Sami Saeed,Chemistry,6,2025-07-06,Present
19516,Ali Samir,Math,57,2024-06-26,Absent
19517,Nabil Fouad,Math,12,2025-02-11,Present
19518,Fares Galal,Chemistry,54,2024-02-22,Absent
19519,Ahmed Saeed,Physics,8,2024-11-18,Absent
19520,Tarek Nasser,Math,74,2024-01-04,Present
19521,Ali Morsi,Chemistry,8,2025-05-04,Absent
19522,Tarek Hamed,Math,96,2025-09-03,Present
19523,Mahmoud Morsi,Physics,11,2023-11-11,Present
19524,Karim Fouad,English,56,2023-11-19,Absent
19525,Youssef Gamal,Math,50,2024-12-02,Absent
19526,Youssef Farouk,Math,6,2024-11-01,Absent
19527,Sami Zaki,Math,62,2024-10-29,Present
19528,Tarek Hamed,English,68,2025-07-26,Absent
19529,Sami Zaki,Physics,57,2025-05-25,Present
19530,Ibrahim Lotfy,English,87,2024-04-24,Absent
19531,Karim Morsi,Math,91,2025-08-07,Present
19532,Hassan Samir,Chemistry,51,2023-11-28,Present
19533,Nabil Yassin,English,5,2024-07-24,Present
19534,Ahmed Tarek,Math,36,2024-02-14,Present
19535,Youssef Morsi,English,26,2024-05-12,Absent
19536,Mohamed Zaki,Physics,33,2025-04-04,Absent
19537,Mostafa Morsi,Physics,30,2024-02-04,Absent
19538,Sami Saeed,English,91,2025-08-04,Present
19539,Karim Saeed,Physics,91,2024-06-28,Present
19540,Mahmoud Zaki,Physics,0,2025-08-28,Present
19541,Ali Fouad,Math,63,2024-02-27,Present
19542,Karim Gamal,English,57,2024-04-18,Absent
19543,Sami Galal,English,17,2025-02-19,Present
19544,Khaled Nasser,Chemistry,59,2024-05-25,Present
19545,Mostafa Tarek,Physics,63,2024-10-31,Absent
19546,Youssef Morsi,English,52,2025-02-11,Absent
19547,Fares Nasser,Chemistry,74,2024-11-12,Present
19548,Mahmoud Morsi,Chemistry,89,2023-10-18,Present
19549,Tarek Adel,Physics,61,2023-11-17,Present
19550,Ali Saeed,Chemistry,12,2024-12-19,Present
19551,Mohamed Nasser,Math,52,2025-01-08,Absent
19552,Mostafa Lotfy,Chemistry,95,2025-06-22,Absent
19553,Youssef Morsi,Physics,23,2024-05-24,Present
19554,Omar Lotfy,Chemistry,96,2024-09-18,Absent
19555,Nabil Fouad,Physics,23,2025-09-26,Present
19556,Omar Hamed,Chemistry,23,2025-03-22,Absent
19557,Hassan Nasser,Physics,6,2024-07-16,Absent
19558,Mostafa Galal,Physics,18,2025-04-09,Absent
19559,Ahmed Hamed,English,45,2024-07-13,Present
19560,Youssef Salah,Chemistry,18,2024-07-12,Present
19561,Ali Fouad,Math,57,2025-01-08,Absent
19562,Youssef Samir,English,56,2025-08-18,Present
19563,Hassan Fouad,English,15,2024-07-02,Present
19564,Mahmoud Gamal,Chemistry,0,2025-09-27,Absent
19565,Ahmed Salah,English,33,2024-07-06,Absent
19566,Nabil Saeed,English,50,2025-01-09,Absent
19567,Karim Farouk,Chemistry,18,2025-06-17,Present
19568,Nabil Saeed,Math,28,2024-07-01,Present
19569,Fares Adel,Chemistry,43,2025-08-12,Absent
19570,Omar Tarek,English,78,2025-04-13,Present
19571,Mohamed Zaki,Physics,30,2023-12-25,Absent
19572,Sami Nasser,Physics,83,2025-10-06,Present
19573,Omar Salah,Chemistry,85,2024-01-04,Present
19574,Hassan Adel,English,33,2024-06-02,Present
19575,Ali Morsi,Chemistry,47,2024-05-31,Present
19576,Ahmed Hamed,English,66,2025-04-03,Present
19577,Omar Morsi,Chemistry,84,2024-09-14,Present
19578,Fares Farouk,Physics,44,2025-10-09,Absent
19579,Fares Samir,Math,82,2024-05-22,Present
19580,Khaled Lotfy,Math,28,2024-10-23,Present
19581,Mohamed Morsi,Chemistry,72,2024-01-17,Present
19582,Mohamed Adel,English,96,2024-06-08,Present
19583,Mahmoud Hamed,English,4,2025-04-27,Present
19584,Youssef Saeed,English,90,2024-01-18,Present
19585,Khaled Saeed,Chemistry,99,2025-08-14,Present
19586,Youssef Gamal,Chemistry,53,2024-12-02,Absent
19587,Fares Fouad,Chemistry,62,2024-11-12,Absent
19588,Mohamed Samir,Chemistry,29,2024-02-22,Present
19589,Tarek Nasser,English,22,2025-08-12,Present
19590,Mahmoud Lotfy,Math,75,2025-06-28,Absent
19591,Khaled Yassin,Math,20,2025-08-30,Present
19592,Karim Farouk,English,9,2025-06-11,Absent
19593,Nabil Fouad,English,48,2024-12-19,Absent
19594,Ali Morsi,Chemistry,63,2024-01-07,Absent
19595,Karim Adel,Physics,78,2024-10-25,Absent
19596,Hassan Lotfy,English,2,2025-08-20,Absent
19597,Nabil Morsi,Chemistry,90,2025-06-04,Present
19598,Omar Yassin,Chemistry,72,2024-01-28,Absent
19599,Omar Tarek,Math,40,2025-01-03,Present
19600,Tarek Nasser,Chemistry,55,2024-12-01,Present
19601,Ali Morsi,English,56,2025-06-02,Present
19602,Mostafa Nasser,Chemistry,66,2025-08-28,Present
19603,Fares Morsi,Math,56,2024-08-18,Present
19604,Khaled Galal,English,80,2024-06-29,Present
19605,Fares Lotfy,English,22,2025-05-09,Absent
19606,Fares Lotfy,English,38,2024-10-03,Absent
19607,Karim Samir,Math,70,2024-01-18,Present
19608,Sami Nasser,English,32,2024-02-03,Absent
19609,Fares Galal,Physics,91,2024-07-08,Absent
19610,Mohamed Lotfy,English,24,2024-10-18,Absent
19611,Youssef Samir,English,39,2024-11-22,Present
19612,Mostafa Nasser,English,83,2024-10-04,Present
19613,Hassan Nasser,English,50,2024-07-06,Absent
19614,Karim Hamed,Chemistry,80,2023-11-17,Present
19615,Mahmoud Adel,Chemistry,65,2024-12-26,Absent
19616,Mostafa Galal,English,55,2024-06-17,Absent
19617,Omar Lotfy,English,14,2025-09-26,Present
19618,Fares Nasser,English,24,2025-06-22,Absent
19619,Mohamed Morsi,Math,61,2025-01-05,Absent
19620,Nabil Adel,Math,18,2025-01-11,Absent
19621,Sami Farouk,Math,3,2023-11-23,Absent
19622,Mostafa Fouad,English,77,2024-09-25,Present
19623,Mahmoud Zaki,Math,1,2024-04-17,Present
19624,Sami Farouk,Math,61,2025-09-15,Absent
19625,Mahmoud Nasser,Math,51,2025-05-11,Present
19626,Tarek Yassin,English,79,2025-03-01,Present
19627,Ali Salah,Chemistry,24,2025-04-14,Absent
19628,Ibrahim Fouad,Chemistry,81,2024-10-04,Present
19629,Mostafa Tarek,Physics,5,2024-05-19,Absent
19630,Sami Hamed,English,82,2025-08-09,Absent
19631,Mostafa Lotfy,Math,72,2023-12-06,Present
19632,Mahmoud Lotfy,Chemistry,40,2024-10-24,Present
19633,Khaled Hamed,Math,98,2024-12-25,Absent
19634,Mahmoud Gamal,Physics,86,2025-08-11,Absent
19635,Khaled Salah,Chemistry,60,2024-01-10,Absent
19636,Tarek Yassin,Math,9,2024-11-04,Absent
19637,Hassan Gamal,Math,88,2025-04-19,Absent
19638,Mohamed Galal,Math,71,2025-06-12,Present
19639,Mahmoud Adel,Math,54,2024-11-04,Present
19640,Mohamed Hamed,Math,57,2025-03-09,Present
19641,Youssef Fouad,Math,87,2023-12-30,Present
19642,Karim Yassin,Physics,73,2024-08-24,Present
19643,Sami Yassin,Physics,60,2025-05-23,Absent
19644,Tarek Zaki,Chemistry,11,2024-03-22,Absent
19645,Ahmed Farouk,Chemistry,49,2025-03-11,Present
19646,Mahmoud Tarek,Chemistry,47,2025-07-17,Present
19647,Youssef Hamed,English,42,2025-08-17,Absent
19648,Ali Farouk,Chemistry,16,2024-06-15,Present
19649,Omar Adel,Chemistry,15,2024-10-27,Absent
19650,Ibrahim Nasser,Physics,7,2025-05-24,Absent
19651,Khaled Lotfy,Math,98,2025-01-04,Absent
19652,Ahmed Tarek,Math,89,2025-04-25,Absent
19653,Youssef Tarek,English,37,2024-03-03,Absent
19654,Mahmoud Morsi,English,58,2024-10-19,Absent
19655,Hassan Yassin,English,63,2024-05-01,Present
19656,Sami Morsi,English,83,2024-08-12,Present
19657,Khaled Yassin,English,23,2023-10-19,Absent
19658,Ahmed Fouad,Chemistry,27,2025-04-26,Present
19659,Khaled Adel,English,63,2024-05-27,Present
19660,Karim Morsi,Chemistry,34,2025-04-29,Present
19661,Youssef Galal,Math,74,2025-03-06,Present
19662,Ibrahim Adel,English,7,2024-05-09,Absent
19663,Omar Lotfy,Math,95,2024-06-27,Absent
19664,Ali Nasser,Math,68,2025-08-19,Present
19665,Hassan Tarek,Math,67,2025-02-27,Absent
19666,Ali Farouk,Physics,7,2025-06-02,Absent
19667,Ahmed Tarek,Math,56,2024-08-09,Absent
19668,Youssef Tarek,Math,30,2024-11-24,Present
19669,Ibrahim Zaki,English,5,2024-11-15,Absent
19670,Mostafa Fouad,English,3,2023-12-23,Absent
19671,Tarek Fouad,English,43,2024-02-28,Absent
19672,Hassan Yassin,Physics,65,2024-01-23,Present
19673,Ibrahim Farouk,Chemistry,45,2025-05-09,Present
19674,Youssef Lotfy,English,1,2024-09-22,Absent
19675,Fares Saeed,Chemistry,8,2024-07-04,Present
19676,Ali Farouk,Chemistry,80,2025-03-03,Absent
19677,Sami Lotfy,English,14,2023-10-19,Present
19678,Mostafa Fouad,English,99,2025-07-28,Present
19679,Omar Farouk,English,82,2024-10-07,Present
19680,Tarek Saeed,Chemistry,56,2025-01-07,Present
19681,Ahmed Nasser,English,9,2025-09-01,Present
19682,Fares Hamed,English,13,2025-10-06,Present
19683,Nabil Yassin,Physics,18,2024-08-26,Absent
19684,Karim Fouad,Math,47,2025-08-09,Absent
19685,Hassan Salah,English,65,2024-07-17,Absent
19686,Tarek Hamed,Math,76,2023-12-04,Absent
19687,Mohamed Galal,Math,23,2023-12-17,Present
19688,Tarek Samir,English,90,2024-07-28,Present
19689,Mahmoud Yassin,Chemistry,74,2024-03-20,Absent
19690,Mohamed Fouad,Chemistry,23,2023-10-23,Absent
19691,Youssef Nasser,Physics,16,2024-11-12,Present
19692,Hassan Galal,Chemistry,99,2024-10-27,Absent
19693,Ibrahim Hamed,Math,92,2024-06-24,Absent
19694,Mohamed Zaki,English,100,2025-03-22,Present
19695,Mohamed Farouk,Physics,96,2023-12-21,Absent
19696,Tarek Galal,Math,84,2025-07-23,Absent
19697,Ibrahim Salah,English,67,2025-08-01,Absent
19698,Sami Tarek,English,55,2025-09-04,Absent
19699,Khaled Farouk,Math,35,2025-04-09,Absent
19700,Mahmoud Lotfy,English,57,2024-12-05,Absent
19701,Ibrahim Gamal,Chemistry,14,2025-09-30,Present
19702,Khaled Hamed,English,11,2025-03-24,Present
19703,Hassan Zaki,Physics,93,2024-11-19,Absent
19704,Mahmoud Zaki,English,44,2023-12-14,Absent
19705,Tarek Gamal,Math,97,2025-03-09,Absent
19706,Omar Adel,Chemistry,75,2024-06-24,Present
19707,Youssef Tarek,Physics,22,2024-03-15,Absent
19708,Sami Farouk,English,24,2023-12-28,Absent
19709,Mahmoud Adel,English,25,2025-05-02,Absent
19710,Nabil Hamed,Chemistry,28,2024-03-31,Absent
19711,Omar Fouad,Math,80,2025-10-07,Present
19712,Omar Morsi,Math,7,2024-06-29,Absent
19713,Ahmed Nasser,Math,27,2023-10-27,Absent
19714,Karim Tarek,Math,7,2024-05-10,Absent
19715,Ibrahim Morsi,Chemistry,19,2025-06-30,Absent
19716,Khaled Samir,Math,69,2024-07-09,Present
19717,Mostafa Samir,Chemistry,27,2025-01-13,Present
19718,Omar Saeed,Physics,77,2024-07-25,Present
19719,Omar Yassin,Math,19,2025-03-25,Present
19720,Hassan Adel,Physics,88,2025-03-20,Absent
19721,Nabil Fouad,Physics,36,2025-08-17,Absent
19722,Ibrahim Morsi,English,57,2024-08-01,Present
19723,Ahmed Adel,Chemistry,71,2025-10-09,Present
19724,Omar Samir,Math,12,2023-10-25,Absent
19725,Karim Galal,Physics,4,2024-02-13,Absent
19726,Youssef Farouk,English,44,2024-03-20,Present
19727,Fares Adel,Physics,99,2024-05-22,Present
19728,Omar Hamed,Math,14,2025-08-31,Absent
19729,Ibrahim Galal,Chemistry,41,2024-05-10,Present
19730,Tarek Galal,Math,39,2023-11-08,Present
19731,Omar Tarek,Chemistry,5,2024-03-24,Absent
19732,Mahmoud Saeed,Chemistry,5,2025-06-02,Absent
19733,Mostafa Hamed,Physics,24,2024-03-08,Present
19734,Ibrahim Morsi,Math,44,2023-12-26,Present
19735,Mahmoud Farouk,English,9,2025-06-08,Present
19736,Karim Fouad,Physics,55,2024-10-17,Absent
19737,Mostafa Tarek,Chemistry,16,2023-11-14,Absent
19738,Ali Lotfy,Math,13,2024-10-26,Absent
19739,Ali Samir,Physics,5,2025-06-05,Present
19740,Khaled Nasser,Math,80,2024-09-25,Present
19741,Khaled Farouk,Chemistry,58,2024-05-27,Present
19742,Karim Adel,Physics,69,2025-08-24,Present
19743,Ahmed Morsi,Chemistry,87,2024-09-07,Present
19744,Ali Morsi,Physics,53,2024-05-09,Absent
19745,Hassan Adel,English,72,2025-08-24,Absent
19746,Sami Tarek,English,60,2024-07-27,Absent
19747,Ibrahim Gamal,Chemistry,30,2024-09-25,Present
19748,Khaled Samir,English,67,2025-03-29,Present
19749,Fares Galal,Chemistry,32,2024-03-09,Present
19750,Ali Yassin,English,99,2024-05-15,Absent
19751,Khaled Samir,Physics,17,2025-05-09,Absent
19752,Tarek Farouk,Math,15,2025-05-23,Absent
19753,Ahmed Morsi,English,54,2024-05-02,Absent
19754,Ibrahim Morsi,Chemistry,97,2024-04-17,Absent
19755,Khaled Morsi,Chemistry,87,2024-11-03,Absent
19756,Mohamed Morsi,Math,99,2023-11-27,Absent
19757,Ibrahim Saeed,Math,59,2024-08-19,Present
19758,Khaled Saeed,Physics,31,2024-05-13,Present
19759,Youssef Zaki,Math,3,2025-03-10,Present
19760,Mostafa Samir,English,92,2025-02-06,Present
19761,Youssef Yassin,English,50,2024-06-25,Absent
19762,Youssef Galal,Physics,35,2023-10-30,Absent
19763,Nabil Zaki,Math,98,2024-05-18,Present
19764,Tarek Samir,Chemistry,15,2024-06-27,Absent
19765,Hassan Farouk,Chemistry,37,2025-09-06,Absent
19766,Khaled Fouad,Chemistry,6,2024-10-28,Present
19767,Nabil Nasser,Math,9,2025-04-24,Present
19768,Sami Hamed,Chemistry,94,2025-07-08,Present
19769,Hassan Salah,Math,12,2023-10-24,Present
19770,Nabil Saeed,English,54,2024-01-03,Present
19771,Khaled Farouk,Physics,73,2025-03-20,Absent
19772,Mohamed Lotfy,English,100,2024-02-11,Absent
19773,Ahmed Nasser,Physics,44,2025-09-11,Present
19774,Nabil Lotfy,Physics,49,2025-09-14,Absent
19775,Tarek Tarek,Physics,17,2025-01-21,Present
19776,Hassan Adel,Physics,70,2025-10-05,Absent
19777,Ibrahim Nasser,Chemistry,79,2024-09-09,Absent
19778,Mostafa Morsi,Chemistry,7,2024-12-01,Absent
19779,Tarek Galal,Chemistry,87,2024-01-24,Present
19780,Omar Gamal,Physics,69,2025-04-07,Present
19781,Tarek Morsi,Math,83,2023-11-01,Absent
19782,Omar Gamal,Math,85,2023-11-03,Absent
19783,Ali Gamal,Math,68,2025-01-19,Present
19784,Nabil Adel,English,79,2025-02-02,Present
19785,Ahmed Hamed,Chemistry,61,2025-09-03,Absent
19786,Mahmoud Fouad,Physics,22,2024-01-20,Present
19787,Mahmoud Gamal,Math,59,2025-10-01,Present
19788,Nabil Nasser,Physics,42,2024-11-08,Absent
19789,Ibrahim Nasser,Math,16,2024-09-17,Present
19790,Ahmed Samir,Physics,87,2023-11-08,Absent
19791,Ibrahim Saeed,Physics,68,2023-12-05,Present
19792,Nabil Hamed,English,77,2024-02-22,Absent
19793,Youssef Tarek,English,13,2025-01-31,Absent
19794,Mahmoud Gamal,Physics,53,2025-04-24,Absent
19795,Ahmed Fouad,Math,36,2023-12-03,Absent
19796,Karim Adel,Math,77,2024-04-25,Absent
19797,Ibrahim Farouk,Physics,25,2024-11-06,Present
19798,Hassan Gamal,Chemistry,57,2024-07-04,Absent
19799,Mostafa Adel,Math,41,2025-01-12,Present
19800,Ahmed Farouk,Chemistry,88,2024-02-08,Absent
19801,Nabil Saeed,Math,66,2024-11-29,Absent
19802,Ali Tarek,Physics,11,2025-03-04,Absent
19803,Hassan Zaki,Chemistry,66,2024-07-23,Present
19804,Ali Galal,English,85,2024-07-22,Present
19805,Khaled Nasser,English,76,2023-11-13,Absent
19806,Hassan Lotfy,English,13,2024-07-04,Present
19807,Nabil Galal,Chemistry,62,2024-07-11,Absent
19808,Nabil Nasser,Chemistry,28,2024-07-15,Present
19809,Ali Morsi,English,35,2023-12-17,Absent
19810,Ali Fouad,Math,23,2024-07-07,Present
19811,Fares Fouad,Physics,13,2024-01-15,Absent
19812,Sami Farouk,Chemistry,45,2024-09-19,Absent
19813,Youssef Samir,English,18,2024-12-23,Absent
19814,Ahmed Fouad,Physics,20,2024-07-29,Absent
19815,Omar Lotfy,English,71,2025-10-06,Absent
19816,Nabil Fouad,English,54,2024-12-16,Absent
19817,Omar Tarek,Math,8,2025-01-09,Absent
19818,Mostafa Samir,Chemistry,12,2025-04-11,Absent
19819,Omar Adel,Chemistry,80,2023-12-28,Present
19820,Hassan Salah,English,89,2023-12-04,Present
19821,Youssef Nasser,Math,66,2024-04-06,Present
19822,Hassan Samir,Chemistry,24,2024-05-31,Absent
19823,Nabil Yassin,Math,33,2024-01-05,Present
19824,Omar Morsi,Math,63,2025-01-29,Absent
19825,Mohamed Yassin,English,16,2025-04-15,Present
19826,Ibrahim Farouk,Physics,81,2023-11-26,Present
19827,Sami Yassin,Physics,27,2023-12-22,Present
19828,Fares Morsi,Chemistry,50,2024-05-24,Absent
19829,Youssef Fouad,Chemistry,91,2024-02-21,Present
19830,Fares Adel,Chemistry,34,2024-01-14,Absent
19831,Tarek Samir,Physics,98,2025-07-26,Absent
19832,Ali Galal,Chemistry,6,2024-07-25,Present
19833,Ibrahim Galal,Physics,56,2024-11-04,Present
19834,Youssef Galal,Math,70,2025-03-20,Present
19835,Mostafa Fouad,Physics,97,2025-10-02,Present
19836,Youssef Galal,English,53,2024-08-26,Absent
19837,Ali Zaki,Physics,29,2024-07-19,Present
19838,Karim Farouk,Chemistry,44,2024-04-05,Present
19839,Ali Tarek,Physics,62,2024-11-19,Present
19840,Khaled Samir,Physics,18,2025-06-21,Absent
19841,Nabil Salah,Chemistry,15,2024-04-12,Present
19842,Sami Hamed,English,95,2025-06-29,Present
19843,Mostafa Lotfy,Chemistry,95,2024-11-26,Present
19844,Fares Samir,Chemistry,63,2024-03-17,Present
19845,Mohamed Galal,Physics,45,2024-08-11,Present
19846,Nabil Lotfy,Chemistry,83,2025-02-02,Present
19847,Ali Adel,Physics,100,2024-08-26,Absent
19848,Karim Nasser,Math,4,2025-01-19,Absent
19849,Mostafa Farouk,English,91,2024-05-10,Present
19850,Ibrahim Hamed,English,95,2024-04-22,Absent
19851,Youssef Galal,English,29,2024-10-17,Absent
19852,Fares Zaki,Math,92,2024-06-17,Present
19853,Omar Yassin,Chemistry,72,2025-04-13,Absent
19854,Karim Saeed,English,44,2025-03-12,Absent
19855,Ahmed Gamal,English,9,2025-03-02,Present
19856,Omar Gamal,English,13,2024-01-07,Present
19857,Youssef Nasser,Physics,10,2024-05-13,Present
19858,Omar Samir,Math,75,2024-02-24,Absent
19859,Sami Lotfy,Math,83,2024-02-08,Present
19860,Mostafa Nasser,Physics,61,2025-05-03,Absent
19861,Omar Gamal,English,47,2024-09-17,Absent
19862,Khaled Lotfy,Math,65,2024-09-16,Present
19863,Mohamed Nasser,English,34,2024-12-21,Present
19864,Fares Galal,English,7,2025-08-15,Absent
19865,Ibrahim Tarek,Physics,66,2025-08-13,Present
19866,Youssef Gamal,Chemistry,79,2023-10-24,Absent
19867,Ahmed Zaki,Physics,88,2024-08-15,Absent
19868,Mohamed Lotfy,Chemistry,93,2023-12-01,Absent
19869,Tarek Morsi,Physics,64,2024-01-12,Absent
19870,Hassan Fouad,Physics,57,2025-07-23,Absent
19871,Karim Lotfy,Chemistry,67,2024-07-15,Present
19872,Ibrahim Samir,Physics,50,2024-01-23,Absent
19873,Ibrahim Zaki,Physics,47,2024-07-05,Absent
19874,Nabil Fouad,Physics,54,2024-02-09,Absent
19875,Youssef Adel,English,63,2024-11-19,Present
19876,Ahmed Lotfy,Physics,22,2025-01-26,Absent
19877,Nabil Galal,Chemistry,8,2024-09-19,Present
19878,Sami Nasser,Math,67,2025-08-12,Absent
19879,Karim Tarek,Chemistry,4,2024-09-06,Absent
19880,Youssef Fouad,Chemistry,75,2023-12-21,Present
19881,Fares Farouk,Chemistry,92,2024-03-02,Present
19882,Tarek Lotfy,English,92,2024-11-06,Absent
19883,Youssef Samir,English,86,2025-09-24,Present
19884,Omar Nasser,Math,36,2024-10-21,Absent
19885,Tarek Hamed,English,36,2025-01-05,Present
19886,Sami Fouad,English,91,2024-09-29,Absent
19887,Ali Yassin,Math,43,2024-04-26,Present
19888,Khaled Yassin,Chemistry,87,2024-12-24,Present
19889,Tarek Galal,Chemistry,50,2025-03-19,Absent
19890,Youssef Lotfy,Chemistry,63,2024-06-10,Absent
19891,Hassan Saeed,English,48,2024-03-17,Present
19892,Nabil Adel,Math,61,2024-04-19,Absent
19893,Sami Saeed,Physics,17,2025-02-24,Present
19894,Nabil Fouad,Physics,17,2023-12-01,Present
19895,Tarek Lotfy,Math,74,2023-11-30,Absent
19896,Omar Saeed,Chemistry,55,2024-05-28,Absent
19897,Fares Zaki,Physics,28,2025-09-08,Present
19898,Mohamed Saeed,Physics,20,2024-04-21,Absent
19899,Mostafa Farouk,Physics,43,2024-12-06,Present
19900,Nabil Zaki,Physics,18,2025-08-13,Present
19901,Mahmoud Samir,Physics,88,2024-10-24,Present
19902,Ibrahim Gamal,Chemistry,29,2024-12-31,Present
19903,Fares Yassin,Math,76,2024-08-07,Absent
19904,Ali Fouad,English,52,2024-11-18,Absent
19905,Omar Zaki,English,52,2024-08-21,Absent
19906,Tarek Saeed,English,37,2024-04-02,Absent
19907,Youssef Lotfy,Physics,11,2025-07-22,Present
19908,Ahmed Tarek,Physics,69,2024-10-14,Absent
19909,Karim Samir,Math,66,2025-06-01,Absent
19910,Tarek Yassin,Chemistry,23,2025-08-01,Absent
19911,Ali Samir,Chemistry,47,2023-12-06,Present
19912,Mohamed Morsi,Chemistry,25,2024-12-18,Absent
19913,Tarek Morsi,Math,5,2024-08-23,Present
19914,Sami Nasser,Math,63,2025-04-20,Absent
19915,Hassan Salah,English,85,2025-02-05,Absent
19916,Youssef Tarek,Math,85,2024-07-09,Absent
19917,Omar Yassin,Physics,33,2025-04-26,Absent
19918,Mahmoud Gamal,Physics,0,2024-09-27,Present
19919,Ali Salah,Math,82,2025-04-10,Absent
19920,Ali Yassin,English,83,2024-10-15,Absent
19921,Tarek Yassin,English,20,2025-07-27,Present
19922,Omar Zaki,Chemistry,45,2024-11-20,Present
19923,Khaled Galal,Physics,80,2025-03-20,Present
19924,Sami Galal,English,53,2025-06-12,Absent
19925,Ali Salah,English,52,2024-08-18,Absent
19926,Karim Hamed,Math,36,2024-08-25,Present
19927,Hassan Fouad,Physics,4,2024-04-22,Present
19928,Nabil Fouad,Physics,0,2024-01-13,Present
19929,Omar Lotfy,Physics,8,2025-07-13,Present
19930,Youssef Zaki,Math,54,2024-02-09,Absent
19931,Karim Farouk,English,74,2023-10-26,Present
19932,Khaled Samir,Chemistry,88,2025-04-26,Absent
19933,Ahmed Gamal,English,22,2025-01-24,Present
19934,Sami Nasser,Math,44,2025-06-17,Absent
19935,Mahmoud Yassin,Chemistry,24,2025-03-07,Present
19936,Tarek Galal,Chemistry,89,2025-01-15,Absent
19937,Mostafa Hamed,Physics,76,2024-10-24,Absent
19938,Khaled Morsi,English,67,2024-02-26,Present
19939,Omar Farouk,Math,34,2025-01-08,Present
19940,Omar Hamed,Chemistry,81,2024-12-24,Present
19941,Hassan Zaki,Math,51,2024-04-23,Absent
19942,Karim Samir,Chemistry,74,2025-07-07,Absent
19943,Mostafa Morsi,English,30,2025-01-26,Present
19944,Mahmoud Zaki,Chemistry,85,2024-07-04,Absent
19945,Ahmed Salah,Physics,70,2024-03-24,Absent
