student_id,name,subject,score,date,attendance
13587,Joseph Garrett,Geography,88,2025-08-26,Absent
13588,Diane Williams,Physics,98,2025-03-18,Present
13589,Richard Francis,History,42,2025-06-01,Absent
13590,Samantha Russell,Computer,58,2025-06-07,Absent
13591,Megan Jones,Math,54,2024-12-17,Absent
13592,William Alexander,Science,79,2024-12-18,Present
13593,Robert Martin,Science,33,2025-07-31,Present
13594,James Burke,Arabic,64,2025-05-22,Absent
13595,Anna Miller,Computer,53,2024-11-06,Absent
13596,Peter Kemp,History,51,2025-08-30,Present
13597,Sharon Hester,Science,36,2024-11-21,Present
13598,Gary Conner,Arabic,47,2025-05-12,Present
13599,Richard Cruz,Physics,54,2025-06-06,Present
13600,Reginald White,History,30,2025-01-21,Present
13601,Cory Pitts,Computer,77,2024-11-20,Present
13602,Robin Collins,Physics,98,2025-02-05,Present
13603,Tiffany Chapman,Computer,79,2025-01-15,Present
13604,Anthony Padilla,English,95,2025-01-09,Absent
13605,Molly Jennings,English,76,2025-02-13,Absent
13606,Norma Holmes,Arabic,100,2025-03-13,Absent
13607,Brian Fowler,Chemistry,34,2025-04-30,Absent
13608,William Pace,Math,34,2025-07-11,Present
13609,Debbie Garcia,Chemistry,74,2025-04-03,Present
13610,Jeanette Velez,Science,71,2025-07-06,Absent
13611,Sharon Salazar,Math,41,2025-04-09,Absent
13612,Brooke Newton,History,99,2025-02-16,Absent
13613,Sherry Burke,Chemistry,43,2025-05-21,Present
13614,Elizabeth Acevedo,Physics,65,2025-06-04,Present
13615,Christopher Moody,Chemistry,96,2025-02-22,Present
13616,Samuel Morris,Science,67,2025-03-27,Absent
13617,Lisa Carlson,Arabic,41,2025-05-07,Absent
13618,Karen Cooper,Science,88,2025-02-07,Present
13619,Samuel Campos,Math,82,2024-10-19,Absent
13620,Dr. Anthony Davidson,English,80,2025-05-01,Absent
13621,Hannah Boyer,Chemistry,100,2025-05-08,Absent
13622,Jessica Jones,Geography,72,2025-02-26,Present
13623,Ashley Cobb,Arabic,58,2025-08-21,Absent
13624,David Tucker,Arabic,85,2025-06-12,Absent
13625,Mr. John Ward,Geography,35,2025-08-06,Present
13626,Melissa Harris,Computer,66,2025-01-26,Present
13627,Tristan Nelson,Chemistry,43,2025-01-28,Absent
13628,Karen Mcdonald,English,78,2025-01-01,Absent
13629,Kaitlyn Murphy,Chemistry,69,2025-02-15,Present
13630,William Lamb,Arabic,42,2025-06-27,Absent
13631,Larry Cook,English,100,2025-04-16,Present
13632,Tammy Medina,History,72,2025-04-25,Present
13633,Melissa Barrera,History,55,2025-04-10,Present
13634,Timothy Rice,Science,55,2025-04-03,Present
13635,Kevin Powell,Geography,85,2025-01-09,Present
13636,Bryan Leonard,Physics,30,2024-11-25,Present
13637,Derrick Gardner,Chemistry,67,2025-06-06,Absent
13638,Jonathan Branch,Computer,69,2025-01-05,Absent
13639,Seth Stone,History,87,2025-07-23,Present
13640,Jeff Cunningham,History,44,2024-12-29,Absent
13641,Troy Martinez,Science,82,2025-04-13,Present
13642,Erica Johnson,Geography,96,2024-12-27,Absent
13643,Lisa Bishop,Computer,55,2025-06-25,Present
13644,Rachel Green,Geography,93,2025-01-19,Absent
13645,Jimmy Chavez,Chemistry,87,2024-10-08,Absent
13646,Dominic Barber,Computer,33,2025-05-17,Absent
13647,Mr. Antonio Cook,Physics,49,2025-01-08,Absent
13648,Matthew Dunn,Physics,74,2024-11-23,Absent
13649,Anthony Stewart,Physics,92,2025-03-24,Present
13650,Louis Carr,Science,94,2025-04-16,Present
13651,Janet Smith,Computer,49,2025-02-26,Absent
13652,Christopher Hansen,Science,94,2024-12-03,Present
13653,Crystal Gutierrez,Geography,63,2025-08-02,Absent
13654,Lisa Wilson,Science,46,2025-03-10,Absent
13655,Kristin Lucas,Geography,46,2024-11-23,Absent
13656,Karen Smith,Computer,100,2025-01-30,Absent
13657,Heather Rodriguez,Science,84,2024-10-04,Present
13658,Megan Lewis,Math,78,2025-05-20,Absent
13659,Lori Galloway,Science,68,2025-08-07,Absent
13660,Travis Monroe,History,61,2025-03-16,Absent
13661,Zoe Mendoza,English,32,2025-03-28,Present
13662,Patricia Patrick,Arabic,42,2025-04-03,Absent
13663,Anna Haas,Science,78,2025-05-11,Absent
13664,Andrea Powell,Geography,90,2024-11-09,Present
13665,Nicholas Navarro,Physics,84,2025-01-05,Absent
13666,Jennifer Powell,Science,55,2024-10-04,Absent
13667,Darrell Hoffman,Physics,94,2024-11-06,Present
13668,Joseph Allen,Math,92,2024-10-08,Present
13669,Brenda Lloyd,Geography,91,2025-07-21,Present
13670,Michael Mendez,Geography,43,2025-03-03,Absent
13671,Alexander King,Geography,42,2025-07-26,Absent
13672,Robert Hill,Geography,71,2025-07-26,Present
13673,Mr. Erik Long,Physics,57,2025-07-05,Absent
13674,Tyler Wright,Math,89,2025-07-09,Present
13675,Justin Rogers,Arabic,84,2025-08-01,Present
13676,Brian Marshall,Math,98,2025-06-22,Absent
13677,Taylor Pearson,Chemistry,96,2025-02-01,Present
13678,Mercedes Shields,Chemistry,69,2025-04-14,Present
13679,Stephanie Hardin,English,55,2025-05-28,Present
13680,Adam Johnson,Math,88,2025-08-01,Present
13681,Carla Smith,Arabic,65,2025-03-09,Absent
13682,James Johnson,Math,60,2025-03-24,Present
13683,Jennifer Simmons,Arabic,30,2024-10-04,Absent
13684,Andrew Ho,Science,36,2025-04-02,Present
13685,Sherri Lopez,Physics,59,2025-06-20,Present
13686,Emily Drake,Math,52,2024-10-28,Absent
13687,Dominic Benton,Arabic,60,2025-08-23,Present
13688,Mandy Murphy,English,51,2025-05-22,Present
13689,Melissa Thomas,History,84,2025-06-12,Absent
13690,Jason Singleton,Computer,56,2024-10-31,Present
13691,Carrie Cole,Arabic,35,2025-08-29,Absent
13692,Tina Duncan,Math,63,2025-07-27,Absent
13693,Regina Perez,Geography,56,2025-01-28,Absent
13694,Jessica Skinner,English,83,2024-12-12,Absent
13695,Christopher Davis,History,36,2025-02-11,Absent
13696,Robert West,Physics,54,2025-01-16,Absent
13697,Angela Melton,Science,54,2025-04-08,Absent
13698,Theresa Henson,Arabic,67,2025-08-11,Present
13699,Suzanne Wise,Math,78,2025-05-04,Present
13700,Jason Jones,Chemistry,88,2024-10-14,Present
13701,Joseph Brown,Computer,31,2025-05-28,Absent
13702,Sherry Tucker,Computer,61,2024-11-15,Present
13703,Christopher Russell,Computer,41,2025-04-17,Present
13704,Christy Walters,Science,55,2025-08-08,Absent
13705,Michael Merritt,Arabic,69,2025-04-06,Present
13706,Paul Anderson,English,76,2025-08-25,Absent
13707,Amy Hodges,Arabic,35,2024-12-28,Present
13708,Nancy Jenkins,English,99,2025-04-30,Present
13709,Jessica Turner,History,96,2024-12-25,Absent
13710,Shane Harding,Geography,89,2025-01-13,Present
13711,Lisa Thornton,Geography,68,2025-07-03,Absent
13712,Lindsay Stafford,English,49,2025-07-15,Absent
13713,Samantha Hendrix,Physics,65,2024-11-02,Absent
13714,Robert Baker,English,64,2025-03-14,Absent
13715,Mark Maynard,Geography,80,2025-05-23,Absent
13716,Ronald Patel,Science,50,2025-03-11,Absent
13717,Renee Lucas,History,98,2025-05-12,Present
13718,William Miller DDS,Physics,82,2025-05-08,Absent
13719,Yvonne Campbell,Physics,37,2025-03-27,Present
13720,Rebecca Bradford,Math,40,2024-11-11,Present
13721,Phillip Hampton,Science,61,2024-12-05,Present
13722,Donald Davis,Chemistry,93,2025-08-26,Absent
13723,Emily Brooks,Computer,52,2025-01-16,Present
13724,Stacey Taylor,Computer,95,2025-03-04,Present
13725,Peter Powers,Computer,72,2025-03-21,Absent
13726,Derrick Joseph,Chemistry,97,2025-02-25,Present
13727,Anthony Jensen,Arabic,96,2025-08-13,Present
13728,Maria Rodriguez,English,76,2025-07-15,Present
13729,Rachael Bailey,Computer,57,2025-04-09,Present
13730,Colleen Gonzales,History,73,2025-08-16,Present
13731,Richard Hall,English,38,2025-03-23,Absent
13732,Don Parker,Physics,55,2024-11-02,Absent
13733,Linda Wright,Arabic,32,2025-04-13,Absent
13734,Olivia Payne,English,62,2025-06-30,Absent
13735,Dawn Smith,Geography,90,2024-11-22,Absent
13736,Carmen Bartlett,Science,32,2025-05-01,Present
13737,Ashley Kelly,Math,57,2024-11-09,Present
13738,Tina Castro,English,43,2024-12-23,Present
13739,Spencer Peterson,Geography,76,2025-01-16,Present
13740,Alexander Johnson,Science,83,2024-12-31,Present
13741,Madison Gallagher,History,49,2024-12-09,Absent
13742,Cody Dean,Science,63,2025-02-10,Present
13743,Brenda English,Arabic,59,2024-12-24,Present
13744,Patricia Richardson,English,44,2025-04-30,Absent
13745,Timothy Haney,Geography,55,2025-02-13,Absent
13746,Stacy Turner,Geography,34,2024-11-24,Absent
13747,Mr. Gregory Glass MD,Science,80,2025-03-14,Absent
13748,William Perez,Physics,93,2025-07-06,Present
13749,Kevin Roberts,Science,75,2024-11-10,Present
13750,Kenneth Bell,English,84,2025-01-15,Absent
13751,Kathy Gomez,History,52,2025-01-04,Absent
13752,Jeremiah Morse,Geography,75,2025-01-06,Absent
13753,Kendra Wyatt,Math,56,2025-05-01,Present
13754,Kylie Olson,History,41,2025-04-17,Present
13755,Sandra Allen,Physics,40,2025-03-24,Absent
13756,Craig Fleming,English,55,2025-02-04,Present
13757,Lance Reynolds,Computer,73,2025-03-31,Absent
13758,Mason Vincent,Physics,90,2024-12-10,Absent
13759,Ebony Campos,English,78,2025-08-24,Present
13760,Monique Wall,History,72,2025-01-02,Absent
13761,Gloria Barnes,Math,59,2025-02-23,Present
13762,Meghan Bennett,Chemistry,85,2025-08-15,Present
13763,Steven Barr,Geography,31,2025-08-04,Absent
13764,Todd Aguirre,Arabic,93,2025-07-15,Absent
13765,Heather Hayes,History,97,2025-07-19,Present
13766,Robert Arnold,Science,67,2025-07-19,Absent
13767,Carlos Tucker,Arabic,45,2025-02-17,Present
13768,Mary Martinez,Science,31,2025-01-29,Present
13769,Ricky Richards,Computer,41,2024-12-12,Absent
13770,Joel Roberts,Science,93,2025-03-22,Absent
13771,Mackenzie Petersen,Arabic,57,2025-06-24,Absent
13772,Danielle Cowan,Geography,56,2025-01-16,Present
13773,Christopher Hernandez,Physics,34,2024-12-24,Present
13774,Dawn Kemp,Arabic,82,2025-06-16,Absent
13775,Michael Young,Arabic,98,2025-06-14,Absent
13776,John Stout,Computer,57,2025-07-04,Present
13777,Nicole Smith,Arabic,50,2024-11-15,Present
13778,Anthony Gonzalez,Arabic,75,2024-10-31,Present
13779,Theodore Bishop,Computer,89,2025-03-06,Present
13780,Andrea Foster,Arabic,76,2025-08-11,Absent
13781,Dawn Martinez,Science,32,2025-01-11,Absent
13782,William Frank,Physics,93,2025-03-31,Present
13783,Matthew Hill,History,37,2024-10-24,Present
13784,Allen Benson,Geography,83,2025-05-25,Present
13785,Clayton Peterson,Chemistry,72,2025-07-13,Absent
13786,William Mann,Physics,54,2025-08-09,Absent
13787,Ashley Cohen,Computer,56,2025-06-24,Absent
13788,Nicole Smith,History,42,2024-12-22,Absent
13789,Noah Miller,Computer,72,2025-07-18,Present
13790,Connie Davis,English,74,2024-11-21,Absent
13791,Keith Williams,Arabic,47,2024-10-24,Present
13792,Katherine Jones,Chemistry,43,2025-08-16,Present
13793,Sherri Dawson,Math,44,2025-02-17,Absent
13794,Travis Pierce,Computer,43,2024-12-03,Absent
13795,Edward Hawkins,Geography,37,2024-10-02,Absent
13796,Anne Henry,Science,60,2024-10-08,Absent
13797,Samuel Turner,Computer,50,2025-06-03,Absent
13798,Darlene Campbell,Arabic,62,2025-01-21,Present
13799,James Gibbs,English,82,2025-01-02,Absent
13800,Jesse Schneider,English,70,2025-05-20,Absent
13801,Jesse Schmidt DDS,English,66,2025-01-21,Absent
13802,Bryan Wilson,Arabic,31,2025-01-17,Absent
13803,Christopher Franklin,Computer,33,2024-12-04,Present
13804,Dawn Oliver,Computer,65,2025-05-21,Present
13805,Kim Williams,History,81,2025-04-07,Absent
13806,Brandon Brown,English,87,2025-08-17,Absent
13807,James Marshall,English,32,2025-06-15,Present
13808,Jessica Rivera,Chemistry,43,2025-07-08,Present
13809,Jordan Diaz,Computer,79,2024-12-18,Absent
13810,Stacey Shaffer,Computer,50,2024-12-02,Present
13811,Mark Harrell,Physics,30,2025-08-06,Present
13812,Kevin Luna,Physics,31,2024-10-05,Absent
13813,John Morrison,Geography,42,2025-02-04,Absent
13814,William Cardenas,Science,39,2025-08-15,Absent
13815,Michelle Silva,History,60,2025-03-24,Present
13816,Natalie David,Math,47,2025-05-14,Absent
13817,Kimberly Castaneda,History,93,2025-01-13,Absent
13818,Daniel Williams,Chemistry,79,2024-10-01,Present
13819,Ethan Lewis,History,89,2025-03-07,Absent
13820,Daniel Baker,Chemistry,88,2025-03-26,Present
13821,Carrie Cobb,History,89,2025-04-07,Present
13822,April Moore,English,34,2025-06-10,Present
13823,Julie Morgan,History,60,2025-03-15,Present
13824,Dale Fletcher,Math,55,2024-10-13,Present
13825,Renee Clarke,Arabic,83,2025-03-22,Absent
13826,Jeff Rice,Computer,38,2025-05-16,Present
13827,Brian Nash,Science,42,2025-01-29,Absent
13828,William Harris,Arabic,94,2024-11-16,Present
13829,Robert Hunter,Computer,99,2025-08-09,Absent
13830,Robert Thompson,English,82,2024-12-20,Absent
13831,Danny Wright,Science,77,2025-01-10,Absent
13832,Randall Brown,Math,33,2025-01-17,Present
13833,Tamara Tran,Computer,45,2025-08-25,Present
13834,Robin Zhang,Geography,78,2024-11-08,Absent
13835,Stephen Robertson,Arabic,85,2025-01-09,Absent
13836,Michael Rodriguez,History,81,2024-11-15,Absent
13837,Kathryn Turner,History,72,2025-05-03,Present
13838,Crystal Sanders,Geography,51,2025-03-04,Present
13839,Ronald Marshall,English,57,2025-06-21,Present
13840,Mr. Casey Rodriguez,History,69,2025-03-16,Absent
13841,Brian Cunningham,Physics,57,2025-01-04,Absent
13842,Tracey Rosales,Arabic,75,2025-08-02,Absent
13843,Yvonne Mccullough,Geography,100,2025-05-22,Present
13844,Susan Anderson,History,74,2025-08-25,Present
13845,Timothy Webb,Physics,30,2024-12-01,Absent
13846,Jocelyn Jones,Math,85,2025-02-28,Absent
13847,Aaron Foster,English,55,2024-11-15,Present
13848,Matthew Hill,Computer,35,2025-03-15,Present
13849,Sandra Garcia DDS,Computer,88,2025-03-07,Present
13850,Shaun Larsen,Physics,72,2024-10-05,Present
13851,Keith Lee,Arabic,55,2024-11-24,Present
13852,William Cooper,Math,54,2025-06-12,Absent
13853,Jeremy James,Science,62,2025-07-20,Present
13854,Laura Neal,Geography,46,2024-10-09,Absent
13855,Roberta Walker,Arabic,55,2025-08-06,Absent
13856,Jacqueline Hughes,English,89,2025-03-02,Present
13857,Amanda Hardy,English,81,2024-11-07,Absent
13858,Marilyn Douglas,Computer,55,2025-03-10,Absent
13859,Amanda Baker,Arabic,95,2025-06-07,Absent
13860,Sierra Gomez,Arabic,91,2025-08-09,Absent
13861,Amy Gonzales,Physics,53,2025-04-18,Absent
13862,Angela Schneider,Chemistry,82,2025-08-02,Present
13863,Lisa Bautista,Science,59,2024-10-03,Present
13864,Lynn Walker,English,92,2025-01-21,Present
13865,Matthew Freeman,Physics,30,2024-11-18,Present
13866,George Garza Jr.,Arabic,91,2025-08-25,Present
13867,Mark Day,Arabic,39,2025-08-05,Absent
13868,Haley Cohen,Computer,42,2025-08-05,Absent
13869,Crystal Strickland,Computer,88,2024-12-01,Absent
13870,Anna Martinez,Science,83,2025-05-05,Present
13871,Melinda Riley,Chemistry,66,2025-01-15,Absent
13872,Stephanie Smith,Arabic,33,2024-12-16,Absent
13873,Nicholas Hicks,English,50,2025-06-21,Absent
13874,Michael Ortiz,Geography,81,2025-07-17,Present
13875,Ronald Kerr,Science,31,2025-03-07,Absent
13876,Timothy Nichols,Science,77,2025-04-14,Present
13877,Bradley Boyd,History,50,2025-08-14,Absent
13878,Curtis Cabrera,Chemistry,35,2025-05-20,Absent
13879,David Graham,Arabic,31,2024-10-23,Present
13880,Zachary Boyd,History,66,2024-10-29,Absent
13881,Mark Todd,Science,53,2024-11-06,Present
13882,Diane Thomas,Physics,57,2024-12-10,Present
13883,Debbie Padilla,English,59,2025-08-29,Absent
13884,Charles Owen,Geography,42,2025-08-23,Present
13885,Dylan Smith MD,English,34,2025-07-31,Absent
13886,Mr. Mark Taylor MD,English,55,2024-12-18,Present
13887,Kelly Johnson,History,77,2025-01-13,Present
13888,Margaret Silva,History,99,2025-01-22,Absent
13889,Jason Jackson,Science,45,2024-11-04,Present
13890,Amanda Collins,Physics,90,2025-08-17,Present
13891,Richard Gray,Physics,50,2025-07-05,Absent
13892,Taylor Walker,Physics,79,2025-07-10,Absent
13893,Chelsea Boyd,English,61,2025-07-01,Absent
13894,Randy Skinner,Chemistry,67,2024-10-04,Present
13895,Jennifer Powell,Arabic,82,2024-12-06,Absent
13896,David Garcia,Computer,62,2024-11-23,Absent
13897,Sean King,Arabic,73,2025-06-18,Absent
13898,Julie Peterson,History,33,2025-02-16,Absent
13899,Randy Turner,Math,78,2024-12-19,Present
13900,Jennifer Yates,Chemistry,68,2025-03-08,Present
13901,Ashley Watkins,Chemistry,86,2025-07-28,Present
13902,Jacob Murray,English,95,2024-10-26,Present
13903,Michael Thomas,History,31,2024-11-02,Present
13904,Erin Day,Computer,60,2025-06-23,Present
13905,Mark Murphy,Science,67,2025-07-27,Present
13906,Heather Wilkerson,Chemistry,44,2025-07-24,Present
13907,Gary Rose,Physics,82,2025-08-21,Present
13908,Jason Edwards,Math,73,2025-01-08,Present
13909,Edward Perez,Computer,73,2025-05-21,Present
13910,Barbara Bryant,Computer,60,2025-02-22,Present
13911,Joseph Young,Science,51,2025-05-14,Present
13912,Dustin Thompson,Chemistry,65,2024-12-12,Absent
13913,Rachael Mora,Arabic,41,2024-11-27,Absent
13914,Dustin Ashley,History,82,2025-07-31,Present
13915,Kimberly Hughes,Math,96,2025-02-17,Absent
13916,Colin Diaz,Arabic,59,2024-11-28,Present
13917,Brian Coleman,Chemistry,43,2025-02-01,Present
13918,Emily Rodriguez,Math,70,2025-06-08,Absent
13919,Brian Cannon,Science,34,2025-02-28,Present
13920,Amanda Garcia,Arabic,50,2025-06-01,Present
13921,Julia Walker,Geography,64,2025-05-01,Present
13922,Melanie Miller,English,76,2025-03-17,Present
13923,Kenneth Weiss,Geography,40,2025-06-27,Absent
13924,Robert Meyer,Geography,93,2025-01-28,Present
13925,William Mckinney,Arabic,66,2024-11-30,Absent
13926,Brandy Wells,Arabic,94,2025-05-11,Absent
13927,Jeremy Burns,Science,54,2025-06-03,Present
13928,Frank Holland,Math,42,2025-08-14,Present
13929,Chloe Bass MD,Science,73,2024-12-31,Absent
13930,Melanie Campbell,Science,100,2024-12-01,Absent
13931,Dr. David Barr,Science,45,2025-06-27,Present
13932,Corey Leon,Computer,79,2024-11-18,Present
13933,Nicole Larson,History,77,2024-12-07,Present
13934,Keith Williams,Arabic,95,2025-03-22,Present
13935,Ronald Jacobs,Math,42,2025-06-19,Absent
13936,Erika Curry,Chemistry,44,2024-10-25,Present
13937,Michael Sanchez,Geography,84,2025-02-02,Present
13938,Frank Underwood,Arabic,93,2024-11-11,Absent
13939,Kristen Burch,Math,48,2025-04-21,Absent
13940,Tanya Young,Arabic,53,2024-11-18,Absent
13941,Erica White,Chemistry,65,2025-06-28,Absent
13942,William Spencer,Physics,41,2025-06-20,Present
13943,Joshua Caldwell,History,98,2025-08-12,Present
13944,Joseph Arnold,Physics,86,2025-03-07,Present
13945,Michael Smith,Science,31,2025-03-28,Absent
13946,Cory Medina,History,30,2025-05-31,Present
13947,Jennifer Warren,Chemistry,51,2025-01-03,Present
13948,Christopher Hardy,Science,40,2025-01-19,Absent
13949,Brittney Odonnell,English,69,2025-06-19,Present
13950,Mrs. Andrea Mercer DDS,History,32,2025-03-04,Absent
13951,Jessica Rojas,Computer,78,2025-03-01,Absent
13952,Christine Zimmerman,Computer,48,2025-06-30,Absent
13953,Tony Myers,Arabic,58,2025-07-16,Absent
13954,Derrick Bailey,Math,32,2025-07-24,Present
13955,Andrea Lane,Physics,83,2025-07-30,Present
13956,Jill Roberson,Computer,76,2025-02-04,Present
13957,Beth Gross,Computer,43,2024-11-01,Absent
13958,Carol Underwood,Science,55,2024-11-15,Present
13959,Sarah Randolph,Math,86,2025-01-18,Absent
13960,Jennifer Cook,Science,91,2025-04-18,Present
13961,Cynthia Silva,Science,79,2025-04-17,Absent
13962,Jeanette Hansen,Computer,82,2025-07-12,Absent
13963,Mallory Fernandez,English,33,2025-07-03,Absent
13964,Debra Morris,Chemistry,69,2024-12-04,Present
13965,Amy Taylor,Science,98,2025-06-20,Absent
13966,Crystal Allen,Arabic,47,2025-07-21,Present
13967,Joseph Bailey,Computer,62,2025-02-21,Present
13968,Brittany Robertson,Geography,86,2025-03-17,Present
13969,James Lewis,Physics,89,2025-03-08,Present
13970,Lisa Clay,History,82,2024-11-12,Present
13971,Kyle Bell,Arabic,49,2025-08-29,Present
13972,Kristen Diaz,Science,82,2025-07-26,Present
13973,Mark Matthews,Computer,44,2025-02-17,Absent
13974,Nathan Guzman,History,38,2024-12-20,Present
13975,Veronica Hutchinson,Physics,37,2024-11-02,Absent
13976,Taylor Evans,Chemistry,78,2025-05-05,Present
13977,Keith Burton,English,42,2025-05-13,Absent
13978,Andrew Marshall,History,74,2025-07-12,Absent
13979,Katie Fleming,Computer,91,2024-10-27,Present
13980,Denise Rosales,Physics,41,2025-04-06,Present
13981,Angela Jones,Geography,79,2025-05-02,Absent
13982,Tina Kennedy,Computer,42,2025-04-15,Absent
13983,Douglas Logan,Arabic,79,2025-03-11,Absent
13984,Parker Nelson,Science,72,2025-05-23,Absent
13985,Ryan Johnston,Science,45,2024-11-27,Present
13986,Clinton Pruitt,Physics,32,2024-10-20,Present
13987,Jennifer Moss,Math,73,2025-06-25,Present
13988,Veronica Snyder,Arabic,92,2025-04-07,Present
13989,Alex Brown,English,76,2025-04-28,Absent
13990,Alison Bryant,Geography,88,2024-12-10,Absent
13991,Kelly Jimenez,Geography,33,2024-11-10,Present
13992,Tracey Sandoval,Geography,95,2025-01-05,Absent
13993,Jill Jennings DDS,Math,96,2025-07-02,Absent
13994,Erin Vang,Chemistry,85,2024-11-03,Present
13995,Olivia Marks,Computer,56,2024-10-06,Absent
13996,Alexander Watts,English,93,2024-12-14,Absent
13997,Robert Daniel,English,45,2025-01-20,Present
13998,Gerald Valdez,History,58,2024-11-03,Present
13999,Richard James,Math,65,2024-10-05,Present
14000,Michael Carter,History,92,2024-10-25,Absent
14001,Melinda Glover,Chemistry,69,2025-03-26,Present
14002,Abigail Dudley,Computer,35,2024-11-24,Absent
14003,Kenneth Williams,Geography,30,2025-05-10,Present
14004,Joan Taylor,Physics,100,2025-03-30,Absent
14005,Priscilla Williams,Math,71,2024-10-20,Present
14006,Rhonda Kennedy,Physics,30,2024-12-13,Absent
14007,Mr. Dustin Mendoza,History,80,2025-04-19,Present
14008,James Cisneros,Science,96,2025-08-01,Present
14009,Terry Schmidt,Arabic,64,2025-06-25,Present
14010,Carlos Herrera,English,82,2025-04-13,Absent
14011,Luke Trevino,Arabic,54,2024-11-10,Absent
14012,Amanda Vazquez,Physics,38,2025-05-16,Absent
14013,Derek Stevens,Geography,53,2025-05-23,Absent
14014,Megan Wagner,Computer,53,2025-07-20,Absent
14015,Stacy Taylor,Science,75,2025-08-15,Absent
14016,Brooke Smith,Physics,99,2025-07-04,Present
14017,Kristy Hutchinson,Computer,42,2025-08-22,Present
14018,Daniel Waters,Geography,50,2025-02-10,Absent
14019,Justin Delgado,Math,76,2025-05-30,Present
14020,Jonathan Castillo,Physics,73,2025-07-01,Absent
14021,Jerry Luna,Geography,85,2024-10-21,Present
14022,Gary Gutierrez,Computer,98,2025-02-13,Present
14023,James Fernandez,Chemistry,98,2025-07-06,Absent
14024,Tyler Gill,Chemistry,77,2025-05-15,Present
14025,Walter Woods,History,44,2024-11-21,Present
14026,James Golden,Physics,37,2025-06-27,Absent
14027,Ashley Williams,Science,68,2025-02-20,Present
14028,Greg Green,Science,60,2024-10-12,Absent
14029,Gina Wright,Chemistry,69,2025-08-16,Present
14030,Marc Bailey,English,99,2025-07-10,Present
14031,Madison Daugherty,Math,67,2025-03-09,Absent
14032,Jesse Mitchell,Computer,90,2024-12-30,Absent
14033,Michael Watson,Geography,86,2025-01-09,Present
14034,Patrick Lewis,Arabic,50,2025-01-19,Absent
14035,Andrew Morrison,History,36,2025-01-25,Present
14036,Brian Jones,Computer,70,2025-02-01,Absent
14037,James Martinez,Arabic,94,2025-03-08,Absent
14038,Jessica Baxter,English,38,2025-02-05,Present
14039,Hannah Elliott,Geography,67,2025-08-01,Absent
14040,Kenneth Crosby,Arabic,43,2025-07-15,Absent
14041,Danielle Galvan,History,37,2025-05-24,Absent
14042,Billy Contreras,Math,39,2025-07-17,Absent
14043,Vernon Murray,Physics,83,2025-04-22,Present
14044,Joseph Valencia,Math,77,2025-05-27,Present
14045,Jamie Terry,Math,57,2024-11-17,Absent
14046,Todd Lee,English,70,2025-04-25,Absent
14047,Dennis Hanson,English,38,2025-04-22,Present
14048,Kevin Rivera,Math,48,2025-08-17,Present
14049,Brett Green,Physics,73,2025-03-27,Absent
14050,Laura Nelson,Math,37,2024-10-12,Absent
14051,Larry Costa,Computer,39,2025-03-02,Absent
14052,John Terry,Arabic,60,2025-05-07,Present
14053,Lauren Espinoza,Physics,50,2025-04-10,Absent
14054,James Mclaughlin,Arabic,49,2025-04-09,Present
14055,Kelsey Castillo,English,44,2024-10-12,Absent
14056,Eric Acosta,Chemistry,52,2025-03-13,Present
14057,Amy Carter,Math,71,2025-07-16,Present
14058,Luke Walters,Math,45,2025-05-24,Present
14059,Austin Benson,Physics,80,2025-08-25,Present
14060,Nancy Bowman,English,30,2025-05-22,Present
14061,Frank Alvarado,Computer,96,2024-12-18,Present
14062,Jason Wood,History,89,2024-12-12,Absent
14063,Katherine Brown,Arabic,92,2025-04-06,Absent
14064,Whitney Schmidt,Computer,78,2025-08-10,Absent
14065,Tammy Howell,Geography,56,2025-07-07,Present
14066,Tracy Ramos,Science,67,2025-02-19,Absent
14067,Jacqueline Pitts,Arabic,95,2024-12-19,Present
14068,Christopher Black,Physics,75,2025-06-07,Absent
14069,Jon Allen,Computer,85,2025-08-21,Absent
14070,Ashley Meyer,Geography,86,2025-06-29,Absent
14071,Hannah Sellers,Computer,76,2025-04-20,Present
14072,Norman Hubbard,English,65,2025-07-25,Present
14073,Erin Love MD,History,63,2025-05-18,Absent
14074,Melissa Brown,English,76,2025-07-03,Present
14075,Donna Flores,Geography,48,2025-04-23,Present
14076,Dr. Ralph Chaney PhD,Physics,56,2025-06-24,Absent
14077,Raymond Cook,Science,100,2024-11-25,Absent
14078,Diane Martinez,Chemistry,80,2025-06-04,Present
14079,Christina Simpson,Science,65,2025-02-10,Absent
14080,Daniel Marshall,Physics,92,2025-07-14,Absent
14081,Tina Anderson,Physics,82,2025-03-03,Present
14082,Amanda James,Physics,39,2025-07-27,Present
14083,Sarah Hughes,Science,97,2025-01-07,Absent
14084,Denise Clark,Physics,92,2024-12-31,Absent
14085,April Banks,Arabic,99,2024-10-29,Absent
14086,Nicole Waller,Computer,52,2025-05-13,Present
14087,Nathaniel Sanders,Math,71,2025-03-19,Absent
14088,Jamie White,Computer,81,2025-07-01,Present
14089,Mary Simpson,Science,81,2024-12-13,Present
14090,Erin Davis,Arabic,72,2025-02-12,Present
14091,Sherri Adams,Arabic,70,2025-06-30,Present
14092,Monica Valentine,History,40,2025-03-27,Present
14093,Anna Anderson,Computer,39,2024-11-02,Present
14094,James Romero,English,94,2025-06-24,Absent
14095,Nicholas Bauer,Math,98,2025-08-16,Absent
